key,order_id,product_id,differences
CA-2015-101560-OFF-PA-10001363,CA-2015-101560,OFF-PA-10001363,"{'Product Name': {'source_value': 'Xerox 1933', 'target_value': 'xerox 1933'}}"
CA-2018-147228-OFF-ST-10000046,CA-2018-147228,OFF-ST-10000046,"{'Product Name': {'source_value': 'Fellowes Super Stor/Drawer Files', 'target_value': 'fellowes super stor/drawer files'}}"
CA-2016-142419-OFF-PA-10001763,CA-2016-142419,OFF-PA-10001763,"{'Product Name': {'source_value': 'Xerox 1896', 'target_value': 'xerox 1896'}}"
CA-2016-110667-OFF-BI-10002735,CA-2016-110667,OFF-BI-10002735,"{'Product Name': {'source_value': 'GBC Prestige Therm-A-Bind Covers', 'target_value': 'gbc prestige therm-a-bind covers'}}"
CA-2018-138289-OFF-BI-10004995,CA-2018-138289,OFF-BI-10004995,"{'Product Name': {'source_value': 'GBC DocuBind P400 Electric Binding System', 'target_value': 'gbc docubind p400 electric binding system'}}"
CA-2018-127656-OFF-AR-10001166,CA-2018-127656,OFF-AR-10001166,"{'Product Name': {'source_value': 'Staples in misc. colors', 'target_value': 'staples in misc. colors'}}"
CA-2017-156748-OFF-PA-10000380,CA-2017-156748,OFF-PA-10000380,"{'Product Name': {'source_value': 'REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages', 'target_value': 'rediform incoming/outgoing call register, 11"" x 8 1/2"", 100 messages'}}"
CA-2018-143245-OFF-PA-10001972,CA-2018-143245,OFF-PA-10001972,"{'Product Name': {'source_value': 'Xerox 214', 'target_value': 'xerox 214'}}"
CA-2016-154900-OFF-LA-10001641,CA-2016-154900,OFF-LA-10001641,"{'Product Name': {'source_value': 'Avery 518', 'target_value': 'avery 518'}}"
CA-2015-117345-OFF-AP-10001005,CA-2015-117345,OFF-AP-10001005,"{'Product Name': {'source_value': 'Honeywell Quietcare HEPA Air Cleaner', 'target_value': 'honeywell quietcare hepa air cleaner'}}"
CA-2018-110842-OFF-PA-10000520,CA-2018-110842,OFF-PA-10000520,"{'Product Name': {'source_value': 'Xerox 201', 'target_value': 'xerox 201'}}"
US-2018-118556-FUR-CH-10001146,US-2018-118556,FUR-CH-10001146,"{'Product Name': {'source_value': 'Global Task Chair, Black', 'target_value': 'global task chair, black'}}"
CA-2016-145821-TEC-PH-10004348,CA-2016-145821,TEC-PH-10004348,"{'Product Name': {'source_value': 'OtterBox Defender Series Case - iPhone 5c', 'target_value': 'otterbox defender series case - iphone 5c'}}"
CA-2015-158372-FUR-FU-10000397,CA-2015-158372,FUR-FU-10000397,"{'Product Name': {'source_value': 'Luxo Economy Swing Arm Lamp', 'target_value': 'luxo economy swing arm lamp'}}"
CA-2018-117023-OFF-AR-10004062,CA-2018-117023,OFF-AR-10004062,"{'Product Name': {'source_value': 'Staples in misc. colors', 'target_value': 'staples in misc. colors'}}"
CA-2017-111682-OFF-PA-10001569,CA-2017-111682,OFF-PA-10001569,"{'Product Name': {'source_value': 'Xerox 232', 'target_value': 'xerox 232'}}"
US-2018-133081-TEC-AC-10001772,US-2018-133081,TEC-AC-10001772,"{'Product Name': {'source_value': 'Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive', 'target_value': 'memorex mini travel drive 16 gb usb 2.0 flash drive'}}"
CA-2017-140935-FUR-BO-10003966,CA-2017-140935,FUR-BO-10003966,"{'Product Name': {'source_value': 'Sauder Facets Collection Library, Sky Alder Finish', 'target_value': 'sauder facets collection library, sky alder finish'}}"
CA-2016-103835-OFF-AP-10002651,CA-2016-103835,OFF-AP-10002651,"{'Product Name': {'source_value': 'Hoover Upright Vacuum With Dirt Cup', 'target_value': 'hoover upright vacuum with dirt cup'}}"
CA-2017-154998-OFF-PA-10004243,CA-2017-154998,OFF-PA-10004243,"{'Product Name': {'source_value': 'Xerox 1939', 'target_value': 'xerox 1939'}}"
CA-2015-153087-TEC-AC-10003198,CA-2015-153087,TEC-AC-10003198,"{'Product Name': {'source_value': 'Enermax Acrylux Wireless Keyboard', 'target_value': 'enermax acrylux wireless keyboard'}}"
CA-2015-156160-OFF-AR-10003876,CA-2015-156160,OFF-AR-10003876,"{'Product Name': {'source_value': 'Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink', 'target_value': 'avery hi-liter glidestik fluorescent highlighter, yellow ink'}}"
CA-2015-114510-TEC-AC-10004877,CA-2015-114510,TEC-AC-10004877,"{'Product Name': {'source_value': 'Imation\xa030456 USB\xa0Flash Drive\xa08GB', 'target_value': 'imation\xa030456 usb\xa0flash drive\xa08gb'}}"
CA-2017-133368-FUR-FU-10003374,CA-2017-133368,FUR-FU-10003374,"{'Product Name': {'source_value': 'Electrix Fluorescent Magnifier Lamps & Weighted Base', 'target_value': 'electrix fluorescent magnifier lamps & weighted base'}}"
CA-2016-151841-OFF-AP-10003971,CA-2016-151841,OFF-AP-10003971,"{'Product Name': {'source_value': 'Belkin 6 Outlet Metallic Surge Strip', 'target_value': 'belkin 6 outlet metallic surge strip'}}"
CA-2015-122931-OFF-AR-10003469,CA-2015-122931,OFF-AR-10003469,"{'Product Name': {'source_value': 'Nontoxic Chalk', 'target_value': 'nontoxic chalk'}}"
CA-2018-158673-OFF-PA-10000994,CA-2018-158673,OFF-PA-10000994,"{'Product Name': {'source_value': 'Xerox 1915', 'target_value': 'xerox 1915'}}"
CA-2017-131968-OFF-BI-10002852,CA-2017-131968,OFF-BI-10002852,"{'Product Name': {'source_value': 'Ibico Standard Transparent Covers', 'target_value': 'ibico standard transparent covers'}}"
CA-2018-137449-FUR-TA-10002855,CA-2018-137449,FUR-TA-10002855,"{'Product Name': {'source_value': 'Bevis Round Conference Table Top & Single Column Base', 'target_value': 'bevis round conference table top & single column base'}}"
CA-2016-119291-OFF-AR-10001118,CA-2016-119291,OFF-AR-10001118,"{'Product Name': {'source_value': 'Binney & Smith Crayola Metallic Crayons, 16-Color Pack', 'target_value': 'binney & smith crayola metallic crayons, 16-color pack'}}"
CA-2018-155929-OFF-PA-10000859,CA-2018-155929,OFF-PA-10000859,"{'Product Name': {'source_value': 'Unpadded Memo Slips', 'target_value': 'unpadded memo slips'}}"
US-2016-136987-OFF-PA-10003127,US-2016-136987,OFF-PA-10003127,"{'Product Name': {'source_value': 'Easy-staple paper', 'target_value': 'easy-staple paper'}}"
CA-2015-119151-OFF-ST-10003470,CA-2015-119151,OFF-ST-10003470,"{'Product Name': {'source_value': 'Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units', 'target_value': 'tennsco snap-together open shelving units, starter sets and add-on units'}}"
US-2017-167472-OFF-PA-10000157,US-2017-167472,OFF-PA-10000157,"{'Product Name': {'source_value': 'Xerox 191', 'target_value': 'xerox 191'}}"
CA-2015-105165-TEC-AC-10002718,CA-2015-105165,TEC-AC-10002718,"{'Product Name': {'source_value': 'Belkin Standard 104 key USB Keyboard', 'target_value': 'belkin standard 104 key usb keyboard'}}"
CA-2018-102967-OFF-ST-10001590,CA-2018-102967,OFF-ST-10001590,"{'Product Name': {'source_value': 'Tenex Personal Project File with Scoop Front Design, Black', 'target_value': 'tenex personal project file with scoop front design, black'}}"
CA-2016-156335-TEC-PH-10002726,CA-2016-156335,TEC-PH-10002726,"{'Product Name': {'source_value': 'netTALK DUO VoIP Telephone Service', 'target_value': 'nettalk duo voip telephone service'}}"
CA-2016-146255-OFF-BI-10000309,CA-2016-146255,OFF-BI-10000309,"{'Product Name': {'source_value': 'GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black', 'target_value': 'gbc twin loop wire binding elements, 9/16"" spine, black'}}"
CA-2017-148684-TEC-AC-10001838,CA-2017-148684,TEC-AC-10001838,"{'Product Name': {'source_value': 'Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset', 'target_value': 'razer tiamat over ear 7.1 surround sound pc gaming headset'}}"
CA-2015-166884-OFF-FA-10001561,CA-2015-166884,OFF-FA-10001561,"{'Product Name': {'source_value': 'Stockwell Push Pins', 'target_value': 'stockwell push pins'}}"
CA-2016-136735-OFF-EN-10002230,CA-2016-136735,OFF-EN-10002230,"{'Product Name': {'source_value': 'Airmail Envelopes', 'target_value': 'airmail envelopes'}}"
CA-2018-131695-FUR-FU-10002045,CA-2018-131695,FUR-FU-10002045,"{'Product Name': {'source_value': 'Executive Impressions 14""', 'target_value': 'executive impressions 14""'}}"
CA-2017-155187-OFF-ST-10000642,CA-2017-155187,OFF-ST-10000642,"{'Product Name': {'source_value': 'Tennsco Lockers, Gray', 'target_value': 'tennsco lockers, gray'}}"
CA-2018-165323-TEC-MA-10003673,CA-2018-165323,TEC-MA-10003673,"{'Product Name': {'source_value': 'Hewlett-Packard Desktjet 6988DT Refurbished Printer', 'target_value': 'hewlett-packard desktjet 6988dt refurbished printer'}}"
CA-2016-162537-FUR-FU-10002885,CA-2016-162537,FUR-FU-10002885,"{'Product Name': {'source_value': 'Magna Visual Magnetic Picture Hangers', 'target_value': 'magna visual magnetic picture hangers'}}"
CA-2017-101672-OFF-PA-10001878,CA-2017-101672,OFF-PA-10001878,"{'Product Name': {'source_value': 'Xerox 1891', 'target_value': 'xerox 1891'}}"
CA-2018-166184-TEC-PH-10002624,CA-2018-166184,TEC-PH-10002624,"{'Product Name': {'source_value': 'Samsung Galaxy S4 Mini', 'target_value': 'samsung galaxy s4 mini'}}"
CA-2018-133074-OFF-PA-10004082,CA-2018-133074,OFF-PA-10004082,"{'Product Name': {'source_value': 'Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book', 'target_value': 'adams telephone message book w/frequently-called numbers space, 400 messages per book'}}"
CA-2016-108259-OFF-FA-10000624,CA-2016-108259,OFF-FA-10000624,"{'Product Name': {'source_value': 'OIC Binder Clips', 'target_value': 'oic binder clips'}}"
CA-2015-145317-TEC-MA-10003626,CA-2015-145317,TEC-MA-10003626,"{'Product Name': {'source_value': 'Hewlett-Packard Deskjet 6540 Color Inkjet Printer', 'target_value': 'hewlett-packard deskjet 6540 color inkjet printer'}}"
CA-2017-135776-OFF-AR-10001231,CA-2017-135776,OFF-AR-10001231,"{'Product Name': {'source_value': 'Sanford EarthWrite Recycled Pencils, Medium Soft, #2', 'target_value': 'sanford earthwrite recycled pencils, medium soft, #2'}}"
CA-2018-140298-OFF-PA-10003657,CA-2018-140298,OFF-PA-10003657,"{'Product Name': {'source_value': 'Xerox 1927', 'target_value': 'xerox 1927'}}"
CA-2016-131597-FUR-TA-10002607,CA-2016-131597,FUR-TA-10002607,"{'Product Name': {'source_value': 'KI Conference Tables', 'target_value': 'ki conference tables'}}"
CA-2018-115448-FUR-FU-10004090,CA-2018-115448,FUR-FU-10004090,"{'Product Name': {'source_value': 'Executive Impressions 14"" Contract Wall Clock', 'target_value': 'executive impressions 14"" contract wall clock'}}"
CA-2016-149846-TEC-PH-10003645,CA-2016-149846,TEC-PH-10003645,"{'Product Name': {'source_value': 'Aastra 57i VoIP phone', 'target_value': 'aastra 57i voip phone'}}"
CA-2018-121853-FUR-CH-10003973,CA-2018-121853,FUR-CH-10003973,"{'Product Name': {'source_value': 'GuestStacker Chair with Chrome Finish Legs', 'target_value': 'gueststacker chair with chrome finish legs'}}"
CA-2015-140396-OFF-BI-10003669,CA-2015-140396,OFF-BI-10003669,"{'Product Name': {'source_value': '3M Organizer Strips', 'target_value': '3m organizer strips'}}"
CA-2017-158841-TEC-MA-10001127,CA-2017-158841,TEC-MA-10001127,"{'Product Name': {'source_value': 'HP Designjet T520 Inkjet Large Format Printer - 24"" Color', 'target_value': 'hp designjet t520 inkjet large format printer - 24"" color'}}"
CA-2017-145261-TEC-PH-10004833,CA-2017-145261,TEC-PH-10004833,"{'Product Name': {'source_value': 'Macally Suction Cup Mount', 'target_value': 'macally suction cup mount'}}"
CA-2016-157812-OFF-BI-10000285,CA-2016-157812,OFF-BI-10000285,"{'Product Name': {'source_value': 'XtraLife ClearVue Slant-D Ring Binders by Cardinal', 'target_value': 'xtralife clearvue slant-d ring binders by cardinal'}}"
CA-2017-137939-TEC-PH-10003589,CA-2017-137939,TEC-PH-10003589,"{'Product Name': {'source_value': 'invisibleSHIELD by ZAGG Smudge-Free Screen Protector', 'target_value': 'invisibleshield by zagg smudge-free screen protector'}}"
CA-2018-113453-TEC-PH-10004165,CA-2018-113453,TEC-PH-10004165,"{'Product Name': {'source_value': 'Mitel MiVoice 5330e IP Phone', 'target_value': 'mitel mivoice 5330e ip phone'}}"
CA-2018-163097-FUR-FU-10004973,CA-2018-163097,FUR-FU-10004973,"{'Product Name': {'source_value': 'Flat Face Poster Frame', 'target_value': 'flat face poster frame'}}"
CA-2018-154102-OFF-PA-10001593,CA-2018-154102,OFF-PA-10001593,"{'Product Name': {'source_value': 'Xerox 1947', 'target_value': 'xerox 1947'}}"
CA-2015-140662-TEC-AC-10001314,CA-2015-140662,TEC-AC-10001314,"{'Product Name': {'source_value': 'Case Logic 2.4GHz Wireless Keyboard', 'target_value': 'case logic 2.4ghz wireless keyboard'}}"
CA-2018-117667-OFF-PA-10002709,CA-2018-117667,OFF-PA-10002709,"{'Product Name': {'source_value': 'Xerox 1956', 'target_value': 'xerox 1956'}}"
CA-2018-118017-TEC-AC-10002006,CA-2018-118017,TEC-AC-10002006,"{'Product Name': {'source_value': 'Memorex Micro Travel Drive 16 GB', 'target_value': 'memorex micro travel drive 16 gb'}}"
CA-2015-121286-OFF-FA-10000585,CA-2015-121286,OFF-FA-10000585,"{'Product Name': {'source_value': 'OIC Bulk Pack Metal Binder Clips', 'target_value': 'oic bulk pack metal binder clips'}}"
CA-2015-162089-OFF-EN-10002230,CA-2015-162089,OFF-EN-10002230,"{'Product Name': {'source_value': 'Airmail Envelopes', 'target_value': 'airmail envelopes'}}"
CA-2018-132682-TEC-PH-10004042,CA-2018-132682,TEC-PH-10004042,"{'Product Name': {'source_value': 'ClearOne Communications CHAT 70 OC\xa0Speaker Phone', 'target_value': 'clearone communications chat 70 oc\xa0speaker phone'}}"
US-2017-117037-OFF-PA-10000791,US-2017-117037,OFF-PA-10000791,"{'Product Name': {'source_value': 'Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book', 'target_value': 'wirebound message books, four 2 3/4 x 5 forms per page, 200 sets per book'}}"
CA-2015-132612-FUR-TA-10004534,CA-2015-132612,FUR-TA-10004534,"{'Product Name': {'source_value': 'Bevis 44 x 96 Conference Tables', 'target_value': 'bevis 44 x 96 conference tables'}}"
CA-2015-128846-TEC-PH-10003273,CA-2015-128846,TEC-PH-10003273,"{'Product Name': {'source_value': 'AT&T TR1909W', 'target_value': 'at&t tr1909w'}}"
CA-2018-100013-FUR-FU-10001424,CA-2018-100013,FUR-FU-10001424,"{'Product Name': {'source_value': 'Dax Clear Box Frame', 'target_value': 'dax clear box frame'}}"
CA-2017-162082-OFF-AR-10001044,CA-2017-162082,OFF-AR-10001044,"{'Product Name': {'source_value': 'BOSTON Ranger #55 Pencil Sharpener, Black', 'target_value': 'boston ranger #55 pencil sharpener, black'}}"
CA-2017-144092-FUR-CH-10004875,CA-2017-144092,FUR-CH-10004875,"{'Product Name': {'source_value': 'Harbour Creations 67200 Series Stacking Chairs', 'target_value': 'harbour creations 67200 series stacking chairs'}}"
CA-2018-144463-FUR-FU-10001215,CA-2018-144463,FUR-FU-10001215,"{'Product Name': {'source_value': 'Howard Miller 11-1/2"" Diameter Brentwood Wall Clock', 'target_value': 'howard miller 11-1/2"" diameter brentwood wall clock'}}"
CA-2016-112305-FUR-FU-10002364,CA-2016-112305,FUR-FU-10002364,"{'Product Name': {'source_value': 'Eldon Expressions Wood Desk Accessories, Oak', 'target_value': 'eldon expressions wood desk accessories, oak'}}"
CA-2015-153969-OFF-EN-10004483,CA-2015-153969,OFF-EN-10004483,"{'Product Name': {'source_value': '#10 White Business Envelopes,4 1/8 x 9 1/2', 'target_value': '#10 white business envelopes,4 1/8 x 9 1/2'}}"
CA-2018-126956-OFF-SU-10000381,CA-2018-126956,OFF-SU-10000381,"{'Product Name': {'source_value': 'Acme Forged Steel Scissors with Black Enamel Handles', 'target_value': 'acme forged steel scissors with black enamel handles'}}"
US-2017-118780-OFF-ST-10000352,US-2017-118780,OFF-ST-10000352,"{'Product Name': {'source_value': 'Acco Perma 2700 Stacking Storage Drawers', 'target_value': 'acco perma 2700 stacking storage drawers'}}"
CA-2018-112844-FUR-FU-10004845,CA-2018-112844,FUR-FU-10004845,"{'Product Name': {'source_value': 'Deflect-o EconoMat Nonstudded, No Bevel Mat', 'target_value': 'deflect-o economat nonstudded, no bevel mat'}}"
CA-2015-129189-FUR-CH-10004997,CA-2015-129189,FUR-CH-10004997,"{'Product Name': {'source_value': 'Hon Every-Day Series Multi-Task Chairs', 'target_value': 'hon every-day series multi-task chairs'}}"
CA-2015-139017-TEC-AC-10001013,CA-2015-139017,TEC-AC-10001013,"{'Product Name': {'source_value': 'Logitech ClearChat Comfort/USB Headset H390', 'target_value': 'logitech clearchat comfort/usb headset h390'}}"
CA-2016-107020-OFF-BI-10003719,CA-2016-107020,OFF-BI-10003719,"{'Product Name': {'source_value': 'Large Capacity Hanging Post Binders', 'target_value': 'large capacity hanging post binders'}}"
CA-2017-152940-OFF-ST-10000352,CA-2017-152940,OFF-ST-10000352,"{'Product Name': {'source_value': 'Acco Perma 2700 Stacking Storage Drawers', 'target_value': 'acco perma 2700 stacking storage drawers'}}"
CA-2017-124562-OFF-BI-10001267,CA-2017-124562,OFF-BI-10001267,"{'Product Name': {'source_value': 'Universal Recycled Hanging Pressboard Report Binders, Letter Size', 'target_value': 'universal recycled hanging pressboard report binders, letter size'}}"
CA-2017-123176-OFF-AR-10004685,CA-2017-123176,OFF-AR-10004685,"{'Product Name': {'source_value': 'Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set', 'target_value': 'binney & smith crayola metallic colored pencils, 8-color set'}}"
CA-2016-166338-OFF-BI-10002852,CA-2016-166338,OFF-BI-10002852,"{'Product Name': {'source_value': 'Ibico Standard Transparent Covers', 'target_value': 'ibico standard transparent covers'}}"
US-2017-139087-OFF-ST-10000604,US-2017-139087,OFF-ST-10000604,"{'Product Name': {'source_value': 'Home/Office Personal File Carts', 'target_value': 'home/office personal file carts'}}"
CA-2017-122511-FUR-FU-10001037,CA-2017-122511,FUR-FU-10001037,"{'Product Name': {'source_value': 'DAX Charcoal/Nickel-Tone Document Frame, 5 x 7', 'target_value': 'dax charcoal/nickel-tone document frame, 5 x 7'}}"
US-2016-138093-FUR-CH-10000785,US-2016-138093,FUR-CH-10000785,"{'Product Name': {'source_value': 'Global Ergonomic Managers Chair', 'target_value': 'global ergonomic managers chair'}}"
CA-2017-101651-FUR-FU-10000771,CA-2017-101651,FUR-FU-10000771,"{'Product Name': {'source_value': 'Eldon 200 Class Desk Accessories, Smoke', 'target_value': 'eldon 200 class desk accessories, smoke'}}"
CA-2015-156993-OFF-FA-10003495,CA-2015-156993,OFF-FA-10003495,"{'Product Name': {'source_value': 'Staples', 'target_value': 'staples'}}"
CA-2018-143434-FUR-FU-10002597,CA-2018-143434,FUR-FU-10002597,"{'Product Name': {'source_value': 'C-Line Magnetic Cubicle Keepers, Clear Polypropylene', 'target_value': 'c-line magnetic cubicle keepers, clear polypropylene'}}"
CA-2016-111948-OFF-AP-10002311,CA-2016-111948,OFF-AP-10002311,"{'Product Name': {'source_value': 'Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter', 'target_value': 'holmes replacement filter for hepa air cleaner, very large room, hepa filter'}}"
US-2017-132577-OFF-AR-10003481,US-2017-132577,OFF-AR-10003481,"{'Product Name': {'source_value': 'Newell 348', 'target_value': 'newell 348'}}"
US-2017-112977-FUR-BO-10003272,US-2017-112977,FUR-BO-10003272,"{'Product Name': {'source_value': ""O'Sullivan Living Dimensions 5-Shelf Bookcases"", 'target_value': ""o'sullivan living dimensions 5-shelf bookcases""}}"
CA-2016-168746-FUR-CH-10000513,CA-2016-168746,FUR-CH-10000513,"{'Product Name': {'source_value': ""High-Back Leather Manager's Chair"", 'target_value': ""high-back leather manager's chair""}}"
CA-2018-158953-OFF-BI-10002557,CA-2018-158953,OFF-BI-10002557,"{'Product Name': {'source_value': 'Presstex Flexible Ring Binders', 'target_value': 'presstex flexible ring binders'}}"
CA-2016-161711-FUR-FU-10000087,CA-2016-161711,FUR-FU-10000087,"{'Product Name': {'source_value': 'Executive Impressions 14"" Two-Color Numerals Wall Clock', 'target_value': 'executive impressions 14"" two-color numerals wall clock'}}"
US-2018-102183-OFF-BI-10001359,US-2018-102183,OFF-BI-10001359,"{'Product Name': {'source_value': 'GBC DocuBind TL300 Electric Binding System', 'target_value': 'gbc docubind tl300 electric binding system'}}"
US-2018-143028-OFF-BI-10004738,US-2018-143028,OFF-BI-10004738,"{'Product Name': {'source_value': 'Flexible Leather- Look Classic Collection Ring Binder', 'target_value': 'flexible leather- look classic collection ring binder'}}"
CA-2016-146262-OFF-LA-10004544,CA-2016-146262,OFF-LA-10004544,"{'Product Name': {'source_value': 'Avery 505', 'target_value': 'avery 505'}}"
CA-2016-144274-OFF-AR-10001940,CA-2016-144274,OFF-AR-10001940,"{'Product Name': {'source_value': 'Sanford Colorific Eraseable Coloring Pencils, 12 Count', 'target_value': 'sanford colorific eraseable coloring pencils, 12 count'}}"
US-2018-133361-OFF-LA-10004544,US-2018-133361,OFF-LA-10004544,"{'Product Name': {'source_value': 'Avery 505', 'target_value': 'avery 505'}}"
CA-2016-149566-OFF-LA-10000452,CA-2016-149566,OFF-LA-10000452,"{'Product Name': {'source_value': 'Avery 488', 'target_value': 'avery 488'}}"
CA-2016-107937-FUR-FU-10002298,CA-2016-107937,FUR-FU-10002298,"{'Product Name': {'source_value': 'Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle', 'target_value': 'rubbermaid clustermat chairmats, mat size- 66"" x 60"", lip 20"" x 11"" -90 degree angle'}}"
CA-2018-116113-FUR-FU-10002963,CA-2018-116113,FUR-FU-10002963,"{'Product Name': {'source_value': 'Master Caster Door Stop, Gray', 'target_value': 'master caster door stop, gray'}}"
CA-2017-149762-FUR-BO-10001337,CA-2017-149762,FUR-BO-10001337,"{'Product Name': {'source_value': ""O'Sullivan Living Dimensions 2-Shelf Bookcases"", 'target_value': ""o'sullivan living dimensions 2-shelf bookcases""}}"
CA-2018-161557-FUR-FU-10004622,CA-2018-161557,FUR-FU-10004622,"{'Product Name': {'source_value': 'Eldon Advantage Foldable Chair Mats for Low Pile Carpets', 'target_value': 'eldon advantage foldable chair mats for low pile carpets'}}"
US-2016-163433-TEC-PH-10003357,US-2016-163433,TEC-PH-10003357,"{'Product Name': {'source_value': 'Grandstream GXP2100 Mainstream Business Phone', 'target_value': 'grandstream gxp2100 mainstream business phone'}}"
US-2017-165953-OFF-AR-10000588,US-2017-165953,OFF-AR-10000588,"{'Product Name': {'source_value': 'Newell 345', 'target_value': 'newell 345'}}"
US-2016-147662-TEC-PH-10002834,US-2016-147662,TEC-PH-10002834,"{'Product Name': {'source_value': 'Google Nexus 5', 'target_value': 'google nexus 5'}}"
CA-2015-103317-OFF-BI-10001787,CA-2015-103317,OFF-BI-10001787,"{'Product Name': {'source_value': 'Wilson Jones Four-Pocket Poly Binders', 'target_value': 'wilson jones four-pocket poly binders'}}"
CA-2018-132199-OFF-FA-10002280,CA-2018-132199,OFF-FA-10002280,"{'Product Name': {'source_value': 'Advantus Plastic Paper Clips', 'target_value': 'advantus plastic paper clips'}}"
CA-2017-160129-FUR-FU-10003976,CA-2017-160129,FUR-FU-10003976,"{'Product Name': {'source_value': 'DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7', 'target_value': 'dax executive solid wood document frame, desktop or hang, mahogany, 5 x 7'}}"
US-2016-113593-OFF-ST-10000532,US-2016-113593,OFF-ST-10000532,"{'Product Name': {'source_value': 'Advantus Rolling Drawer Organizers', 'target_value': 'advantus rolling drawer organizers'}}"
CA-2018-109085-FUR-FU-10004973,CA-2018-109085,FUR-FU-10004973,"{'Product Name': {'source_value': 'Flat Face Poster Frame', 'target_value': 'flat face poster frame'}}"
CA-2015-106719-OFF-BI-10002799,CA-2015-106719,OFF-BI-10002799,"{'Product Name': {'source_value': 'SlimView Poly Binder, 3/8""', 'target_value': 'slimview poly binder, 3/8""'}}"
CA-2018-104885-OFF-PA-10002764,CA-2018-104885,OFF-PA-10002764,"{'Product Name': {'source_value': 'Easy-staple paper', 'target_value': 'easy-staple paper'}}"
US-2015-146353-OFF-BI-10003476,US-2015-146353,OFF-BI-10003476,"{'Product Name': {'source_value': 'Avery Metallic Poly Binders', 'target_value': 'avery metallic poly binders'}}"
CA-2018-107748-OFF-PA-10002005,CA-2018-107748,OFF-PA-10002005,"{'Product Name': {'source_value': 'Xerox 225', 'target_value': 'xerox 225'}}"
US-2016-130512-TEC-AC-10000290,US-2016-130512,TEC-AC-10000290,"{'Product Name': {'source_value': 'Sabrent 4-Port USB 2.0 Hub', 'target_value': 'sabrent 4-port usb 2.0 hub'}}"
CA-2018-145884-FUR-TA-10002356,CA-2018-145884,FUR-TA-10002356,"{'Product Name': {'source_value': 'Bevis Boat-Shaped Conference Table', 'target_value': 'bevis boat-shaped conference table'}}"
CA-2016-161718-FUR-CH-10002372,CA-2016-161718,FUR-CH-10002372,"{'Product Name': {'source_value': 'Office Star - Ergonomically Designed Knee Chair', 'target_value': 'office star - ergonomically designed knee chair'}}"
CA-2015-130960-OFF-AR-10003651,CA-2015-130960,OFF-AR-10003651,"{'Product Name': {'source_value': 'Newell 350', 'target_value': 'newell 350'}}"
CA-2018-155047-OFF-AR-10003338,CA-2018-155047,OFF-AR-10003338,"{'Product Name': {'source_value': 'Eberhard Faber 3 1/2"" Golf Pencils', 'target_value': 'eberhard faber 3 1/2"" golf pencils'}}"
CA-2017-154767-OFF-PA-10003039,CA-2017-154767,OFF-PA-10003039,"{'Product Name': {'source_value': 'Xerox 1960', 'target_value': 'xerox 1960'}}"
CA-2017-139395-OFF-ST-10000885,CA-2017-139395,OFF-ST-10000885,"{'Product Name': {'source_value': 'Fellowes Desktop Hanging File Manager', 'target_value': 'fellowes desktop hanging file manager'}}"
US-2015-112949-OFF-AR-10003469,US-2015-112949,OFF-AR-10003469,"{'Product Name': {'source_value': 'Nontoxic Chalk', 'target_value': 'nontoxic chalk'}}"
CA-2015-136567-FUR-TA-10001932,CA-2015-136567,FUR-TA-10001932,"{'Product Name': {'source_value': 'Chromcraft 48"" x 96"" Racetrack Double Pedestal Table', 'target_value': 'chromcraft 48"" x 96"" racetrack double pedestal table'}}"
CA-2015-114510-OFF-ST-10000736,CA-2015-114510,OFF-ST-10000736,"{'Product Name': {'source_value': 'Carina Double Wide Media Storage Towers in Natural & Black', 'target_value': 'carina double wide media storage towers in natural & black'}}"
CA-2018-140676-OFF-PA-10004082,CA-2018-140676,OFF-PA-10004082,"{'Product Name': {'source_value': 'Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book', 'target_value': 'adams telephone message book w/frequently-called numbers space, 400 messages per book'}}"
CA-2015-144666-OFF-ST-10001321,CA-2015-144666,OFF-ST-10001321,"{'Product Name': {'source_value': 'Decoflex Hanging Personal Folder File, Blue', 'target_value': 'decoflex hanging personal folder file, blue'}}"
CA-2016-161627-FUR-CH-10003968,CA-2016-161627,FUR-CH-10003968,"{'Product Name': {'source_value': 'Novimex Turbo Task Chair', 'target_value': 'novimex turbo task chair'}}"
CA-2018-152226-OFF-LA-10000443,CA-2018-152226,OFF-LA-10000443,"{'Product Name': {'source_value': 'Avery 501', 'target_value': 'avery 501'}}"
CA-2017-152408-OFF-BI-10002393,CA-2017-152408,OFF-BI-10002393,"{'Product Name': {'source_value': 'Binder Posts', 'target_value': 'binder posts'}}"
